Time (s),X (µT),Y (µT),Z (µT)
4.322227875,6.040249825,12.74346542,-30.95807457
4.332221875,6.084931374,12.74606895,-30.89102745
4.342216875,6.085028648,12.74986649,-30.88558769
4.352211875,6.100186348,12.69213104,-30.82954597
4.362205875,6.067505836,12.70013046,-30.8682003
4.372200875,6.06451416,12.66200638,-30.77718925
4.382195875,6.105175972,12.64567566,-30.71901131
4.392189875,6.132708549,12.67035866,-30.74359322
4.402184875,6.132291794,12.72482491,-30.76563072
4.412179875,6.165106773,12.80174065,-30.81213188
4.422174875,6.143291473,12.77470589,-30.91243172
4.432168875,6.085450172,12.78531837,-30.90349007
4.442163875,6.133807182,12.74834251,-30.93240547
4.452158875,6.16679287,12.70739555,-30.95444298
4.462152875,6.16072464,12.63425064,-30.81065559
4.472147875,6.20423317,12.64552689,-30.84318352
4.482142875,6.20423317,12.64552689,-30.84318352
4.492137875,6.157505989,12.66589546,-30.84581566
4.502131875,6.115246773,12.64946747,-30.88888741
4.512126875,6.110031128,12.62231636,-30.87301445
4.522121875,6.179729462,12.61151123,-30.82047844
4.532115875,6.112718582,12.64426231,-30.7732029
4.542110875,6.137168884,12.62765694,-30.76921272
4.552105875,6.051221848,12.68457413,-30.82154274
4.562099875,6.04749012,12.7677002,-30.77721977
4.572094875,5.995624542,12.87021446,-30.75644875
4.582089875,6.026099205,12.89502525,-30.90323067
4.592084875,6.069507599,12.81592751,-30.88897514
4.602078875,6.084459305,12.77475929,-30.87462425
4.612073875,6.160935402,12.75686455,-30.80641747
4.622068875,6.168041229,12.73575783,-30.82504845
4.632062875,6.223649979,12.72639847,-30.82301521
4.642057875,6.183117867,12.66690636,-30.85767174
4.652052875,6.123889923,12.70178223,-30.93351173
4.662046875,6.149113655,12.68639374,-30.93018913
4.672041625,6.170767784,12.68889046,-30.90065193
4.682036625,6.226118088,12.71905327,-30.93112755
4.692031625,6.166135788,12.74464417,-30.96855736
4.702025625,6.107299805,12.80983734,-30.92035103
4.712020625,6.07847023,12.82305336,-30.92085457
4.722015625,6.12328434,12.73753357,-30.91273308
4.732009625,6.11564827,12.70541,-30.90464592
4.742004625,6.088706017,12.7151413,-30.90806389
4.751999625,6.121656418,12.74053955,-30.93976784
4.761993625,6.167385101,12.74939537,-30.85523033
4.771988625,6.189471245,12.6433773,-30.7220211
4.781983625,6.200396538,12.61322594,-30.58369255
4.791978625,6.217543602,12.6113472,-30.53640556
4.801972625,6.184042931,12.62702179,-30.62568092
4.811967625,6.11775589,12.61513138,-30.74952888
4.821962625,6.129771233,12.7041626,-30.81832314
4.831956625,6.088260651,12.73521042,-30.76443672
4.841951625,6.089229584,12.73314095,-30.85444832
4.851946625,6.154411316,12.71827507,-30.89187813
4.861941625,6.161380768,12.61340904,-30.86411858
4.871935625,6.192597389,12.49387741,-30.88009071
4.881930625,6.18162632,12.58698463,-30.95364952
4.891925625,6.191482544,12.64133072,-30.98470116
4.901919625,6.155470848,12.64109039,-30.99942589
4.911914625,6.132023811,12.66742706,-31.01304817
4.921909625,6.15182209,12.65246964,-31.02652931
4.931903625,6.139238358,12.72489738,-31.05442619
4.941898625,6.177781105,12.66035461,-31.04678917
4.951893625,6.166340828,12.57114029,-31.04202843
4.961888625,6.182034492,12.64229012,-31.03615379
4.971882625,6.150019646,12.67956924,-31.01579094
4.981877625,6.194254875,12.77876282,-30.9946804
4.991872625,6.182043076,12.81581497,-31.01371574
5.001866625,6.198958397,12.72235298,-30.91317177
5.011861625,6.23287487,12.65474129,-30.79787254
5.021856625,6.257122993,12.58379936,-30.8174305
5.031851625,6.227575302,12.57200241,-30.76651955
5.041845625,6.193666458,12.64249229,-30.70556831
5.051840625,6.147763252,12.69786835,-30.77440453
5.061835625,6.172675133,12.63368988,-30.70189857
5.071829625,6.209904671,12.63732147,-30.73761177
5.081824625,6.1970644,12.62415314,-30.75873375
5.091819625,6.175714493,12.62143326,-30.8069706
5.101813625,6.199875832,12.64568901,-30.82372093
5.111808625,6.233365059,12.60047913,-30.83241844
5.121803625,6.234022141,12.59312439,-30.85019875
5.131798625,6.216459274,12.68133926,-30.80540657
5.141792625,6.243630409,12.61644363,-30.68847466
5.151787625,6.203431129,12.67899132,-30.61824226
5.161782625,6.189742088,12.68880272,-30.74542427
5.171776625,6.20370388,12.70493507,-30.68706703
5.181771625,6.22369194,12.69027138,-30.67068672
5.191766625,6.240612984,12.69033241,-30.7467289
5.201760625,6.239872932,12.66750336,-30.78836632
5.211755625,6.225329399,12.64372635,-30.81072044
5.221750625,6.254691124,12.69109154,-30.85904121
5.231745625,6.172685623,12.67717171,-30.84145546
5.241739625,6.16770649,12.7604847,-30.83775902
5.251734625,6.155734062,12.77666283,-30.76152992
5.261729625,6.192136765,12.71162415,-30.81864738
5.271723625,6.234448433,12.69209862,-30.83729362
5.281718625,6.206865311,12.78455544,-30.90086937
5.291713625,6.173908234,12.76870155,-30.8696804
5.301707625,6.114347458,12.69994926,-30.85823631
5.311702625,6.136126518,12.69544411,-30.84211159
