Time (s),X (µT),Y (µT),Z (µT)
4.163453417,8.906698227,16.42938423,-28.31116867
4.173449417,8.896194458,16.52341652,-28.35715103
4.183445417,8.883337021,16.46574402,-28.29237366
4.193441417,8.873204231,16.44228745,-28.20741272
4.203438417,8.869937897,16.40927124,-28.20258713
4.213434417,8.87677002,16.37726784,-28.16255951
4.223430417,8.869282722,16.44688606,-28.14825439
4.233426417,8.87365818,16.51323509,-28.1872139
4.243422417,8.882740974,16.538908,-28.185215
4.253418417,8.873187065,16.6085453,-28.28643799
4.263415417,8.874562263,16.54030609,-28.34646606
4.273411417,8.844901085,16.49982643,-28.345047
4.283407417,8.829004288,16.48448563,-28.228302
4.293403417,8.796261787,16.54030991,-28.15424728
4.303399417,8.772326469,16.48691368,-28.13133621
4.313396417,8.740527153,16.49513245,-28.11740494
4.323392417,8.581786156,16.51459885,-28.11038208
4.333388417,8.252463341,16.71112442,-27.96547318
4.343384417,7.90669632,16.92634392,-27.94120407
4.353380417,7.508676529,17.12093735,-28.0406189
4.363377417,7.114014626,17.3393383,-28.17907715
4.373373417,6.838222504,17.41442299,-28.15063095
4.383369417,6.693524361,17.54785538,-28.12349701
4.393365417,6.55973053,17.58612633,-28.06150055
4.403361417,6.490377426,17.59911537,-27.97995377
4.413358417,6.406714439,17.72057343,-28.0069809
4.423354417,6.270031929,17.8181057,-28.08675003
4.433350417,6.053582191,17.94763374,-28.12364197
4.443346417,5.668821335,18.08244705,-28.15505981
4.453342417,5.2309618,18.14818382,-28.12595749
4.463339417,4.796917915,18.31340599,-28.09642029
4.473335417,4.324258804,18.51261139,-28.07457733
4.483331417,3.910297394,18.6699295,-28.09840012
4.493327417,3.529229641,18.73959351,-28.07554626
4.503323417,3.262721539,18.7436142,-28.01266861
4.513319417,3.003623962,18.68886757,-28.01642227
4.523316417,2.763424397,18.76025391,-27.93466949
4.533312417,2.525928974,18.85184097,-27.99679947
4.543308417,2.224067211,18.91498947,-27.96337128
4.553304417,1.927039146,18.92153358,-27.92578125
4.563300417,1.58557272,19.00534248,-27.94100952
4.573297417,1.234645844,19.01235199,-27.94218826
4.583293417,0.8743677139,18.92776108,-27.97919083
4.593289417,0.5258698463,18.87203026,-28.05521774
4.603285417,0.2077093124,18.82967567,-28.07144165
4.613281417,-0.124838829,18.84967995,-28.09024048
4.623278417,-0.3988242149,18.86317825,-28.01690674
4.633274417,-0.659733057,18.83325768,-27.9874649
4.643270417,-0.9225313663,18.81574631,-28.02378845
4.653266667,-1.211574316,18.87414169,-28.02713776
4.663262667,-1.522179604,18.90505028,-27.9493103
